city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,rent,property_tax,fire_insurance,total
1,150,3,3,2,13,acept,not furnished,1526,3100,309,40,4975
1,117,3,2,2,15,acept,furnished,1450,3100,200,40,4790
1,77,2,1,1,5,acept,not furnished,1148,3100,464,40,4752
1,123,3,3,2,14,acept,not furnished,1100,3100,367,40,4607
1,85,3,2,1,4,acept,not furnished,1300,3100,125,40,4565
0,135,3,2,1,7,acept,furnished,980,3100,180,40,4300
1,71,2,1,1,10,acept,not furnished,1000,3100,97,40,4237
1,70,2,2,2,10,acept,not furnished,850,3100,205,40,4195
1,86,3,2,2,6,acept,furnished,800,3100,203,40,4143
1,80,3,2,2,11,acept,not furnished,890,3100,90,40,4120
1,56,2,2,1,7,acept,not furnished,790,3100,100,40,4030
1,57,1,1,1,16,acept,furnished,740,3100,115,40,3995
0,76,2,2,2,9,acept,furnished,679,3100,146,40,3965
1,82,2,2,1,2,acept,furnished,750,3100,51,40,3941
1,50,1,1,0,2,not acept,furnished,710,3100,85,12,3907
1,85,2,1,0,1,acept,not furnished,720,3100,28,40,3888
1,47,1,2,1,12,not acept,not furnished,562,3100,174,40,3876
1,90,3,2,2,10,acept,furnished,592,3100,83,40,3815
1,34,1,1,1,4,acept,not furnished,620,3100,45,40,3805
1,50,2,1,0,-,not acept,not furnished,em info,3100,0,40,3140
1,180,2,2,2,-,acept,furnished,0,3084,167,47,3298
1,35,1,2,1,3,not acept,furnished,830,3081,0,9,3920
1,28,1,1,1,4,not acept,furnished,537,3076,80,39,3732
1,363,3,5,4,10,not acept,not furnished,4040,3072,1112,39,8263
1,25,1,1,1,4,not acept,furnished,1449,3070,700,39,5258
1,60,1,1,1,7,acept,not furnished,1300,3070,217,39,4626
1,120,3,3,1,4,acept,not furnished,1015,3070,0,39,4124
1,69,2,2,2,8,acept,furnished,853,3063,197,13,4126
1,145,3,4,3,10,not acept,not furnished,1300,3050,459,39,4848
1,29,1,1,1,10,not acept,furnished,1500,3050,200,39,4789
1,61,2,1,0,5,acept,not furnished,715,3050,0,39,3804
1,65,1,1,0,1,not acept,furnished,550,3050,25,39,3664
1,35,1,1,1,7,acept,not furnished,405,3050,25,39,3519
0,210,3,3,0,-,acept,not furnished,0,3050,300,46,3396
1,50,2,1,0,12,not acept,not furnished,ncluso,3029,0,39,3068
1,38,1,1,1,14,not acept,furnished,1620,3020,279,39,4958
1,167,3,4,2,5,acept,not furnished,2884,3016,732,39,6671
1,44,1,1,0,1,not acept,not furnished,417,3016,0,12,3445
1,72,3,2,1,11,acept,not furnished,800,3010,0,39,3849
0,188,2,3,8,-,acept,not furnished,0,3010,584,46,3640
1,80,3,2,2,12,not acept,furnished,770,3008,211,39,4028
1,38,1,1,1,3,acept,furnished,475,3008,0,39,3522
1,86,2,1,1,12,acept,not furnished,1000,3007,84,39,4130
1,86,2,1,1,12,acept,not furnished,1000,3007,84,39,4130
1,75,2,2,1,4,acept,not furnished,926,3005,203,10,4144
1,60,2,1,1,3,acept,not furnished,802,3005,6,39,3852
1,360,3,5,6,17,acept,not furnished,7552,3000,4830,39,15420
1,360,5,4,0,7,not acept,not furnished,4800,3000,2084,39,9923
1,226,4,4,4,2,acept,not furnished,2850,3000,2488,39,8377
0,256,4,5,4,8,acept,not furnished,3900,3000,1167,39,8106
1,70,2,1,1,12,acept,not furnished,1400,3000,3000,39,7439
1,163,3,4,3,13,acept,furnished,2900,3000,822,39,6761
1,170,3,3,3,7,acept,not furnished,2450,3000,1015,39,6504
1,216,4,5,3,2,acept,furnished,2300,3000,1084,39,6423
1,240,4,2,2,6,acept,not furnished,2800,3000,292,39,6131
1,178,3,2,1,6,acept,not furnished,2800,3000,242,39,6081
1,185,3,5,2,11,acept,furnished,2007,3000,806,39,5852
1,220,4,3,4,11,acept,furnished,1800,3000,1000,39,5839
1,280,3,2,0,7,acept,not furnished,2300,3000,417,39,5756
1,140,3,2,2,-,acept,not furnished,em info,3000,2500,46,5546
1,128,3,2,2,1,acept,not furnished,1630,3000,597,39,5266
1,120,3,4,2,1,acept,not furnished,1500,3000,670,39,5209
1,159,3,3,1,6,acept,not furnished,1800,3000,292,39,5131
1,140,2,2,1,3,not acept,not furnished,1882,3000,190,39,5111
1,157,3,1,2,11,acept,not furnished,1776,3000,295,39,5110
1,120,3,3,1,5,acept,not furnished,1656,3000,189,39,4884
1,52,1,1,1,7,acept,furnished,1500,3000,292,39,4831
1,200,3,2,2,8,acept,not furnished,1626,3000,0,39,4665
1,130,4,4,3,2,acept,not furnished,1160,3000,459,39,4658
1,103,3,2,2,6,acept,not furnished,1150,3000,459,39,4648
1,115,3,2,1,12,acept,not furnished,1363,3000,210,39,4612
1,110,3,3,1,11,acept,furnished,1375,3000,191,39,4605
1,40,1,1,1,6,not acept,furnished,1300,3000,248,39,4587
1,100,3,1,1,2,acept,not furnished,1350,3000,92,39,4481
1,40,1,1,0,2,acept,not furnished,1200,3000,225,39,4464
1,65,2,1,1,3,acept,not furnished,1300,3000,109,39,4448
1,110,2,1,1,2,acept,not furnished,1200,3000,137,39,4376
1,104,2,1,0,8,not acept,not furnished,1300,3000,0,39,4339
1,100,2,4,2,12,not acept,furnished,885,3000,330,39,4254
1,86,3,3,0,10,acept,furnished,1100,3000,100,39,4239
1,108,3,2,2,3,not acept,not furnished,823,3000,350,39,4212
1,106,3,2,2,1,acept,not furnished,1100,3000,68,39,4207
1,126,4,2,2,4,acept,not furnished,870,3000,290,39,4199
1,140,3,3,1,2,acept,furnished,1100,3000,59,39,4198
1,79,3,2,2,6,acept,furnished,900,3000,209,39,4148
0,76,1,1,1,1,not acept,furnished,969,3000,130,39,4138
1,110,3,3,1,9,not acept,not furnished,1000,3000,84,39,4123
1,69,2,2,2,3,acept,not furnished,900,3000,167,39,4106
1,138,3,3,2,11,acept,not furnished,960,3000,100,39,4099
1,50,1,2,1,9,not acept,furnished,850,3000,210,39,4099
1,90,2,1,1,1,acept,not furnished,1000,3000,50,39,4089
1,90,2,1,1,2,acept,not furnished,1000,3000,50,39,4089
1,113,2,1,1,5,acept,not furnished,1000,3000,50,39,4089
1,113,2,1,1,5,acept,not furnished,1000,3000,50,39,4089
1,90,2,2,1,3,acept,not furnished,1000,3000,50,39,4089
1,90,2,2,1,3,acept,not furnished,1000,3000,50,39,4089
1,113,3,2,1,4,acept,not furnished,1000,3000,50,39,4089
1,90,2,1,1,2,acept,not furnished,1000,3000,50,39,4089
1,113,3,1,1,5,acept,not furnished,1000,3000,50,39,4089
1,113,2,2,1,6,acept,not furnished,1000,3000,50,39,4089
1,113,2,1,1,5,acept,not furnished,1000,3000,50,39,4089
1,113,3,2,1,6,acept,not furnished,1000,3000,50,39,4089
1,90,3,1,1,1,acept,not furnished,1000,3000,50,39,4089
1,90,2,1,1,1,acept,not furnished,1000,3000,50,39,4089
1,90,3,1,1,2,acept,not furnished,1000,3000,50,39,4089
1,90,2,1,1,1,acept,not furnished,1000,3000,50,39,4089
1,113,2,2,1,4,acept,not furnished,1000,3000,50,39,4089
1,90,2,2,1,3,acept,not furnished,1000,3000,50,39,4089
1,113,2,2,1,6,acept,not furnished,1000,3000,50,39,4089
1,180,3,4,3,8,acept,furnished,1050,3000,0,39,4089
1,90,2,1,1,2,acept,not furnished,1000,3000,50,39,4089
1,113,2,2,1,6,acept,not furnished,1000,3000,50,39,4089
1,97,3,2,2,1,acept,not furnished,730,3000,303,39,4072
1,84,3,1,1,6,acept,not furnished,800,3000,215,39,4054
1,74,3,2,1,6,acept,not furnished,995,3000,0,39,4034
1,96,2,2,1,2,acept,not furnished,900,3000,81,39,4020
1,77,2,2,1,6,acept,not furnished,900,3000,80,39,4019
1,95,2,1,1,15,acept,not furnished,900,3000,67,39,4006
1,73,1,1,0,8,acept,furnished,864,3000,57,39,3960
1,52,2,1,1,8,acept,not furnished,760,3000,145,39,3944
1,76,2,2,1,1,acept,furnished,850,3000,42,39,3931
1,50,2,2,0,6,acept,not furnished,750,3000,118,39,3907
1,45,1,2,1,10,not acept,furnished,700,3000,141,39,3880
1,46,1,1,1,3,acept,furnished,700,3000,133,39,3872
1,110,2,2,1,1,acept,not furnished,700,3000,122,39,3861
0,62,2,2,2,5,acept,not furnished,800,3000,14,39,3853
1,70,3,1,1,12,acept,not furnished,800,3000,0,39,3839
0,52,1,1,1,3,acept,furnished,730,3000,59,39,3828
1,68,2,2,1,14,acept,not furnished,650,3000,125,39,3814
1,77,2,2,2,18,acept,not furnished,547,3000,203,39,3789
1,84,3,2,2,10,acept,furnished,680,3000,67,39,3786
1,150,3,2,0,1,not acept,not furnished,700,3000,42,39,3781
1,70,3,2,1,14,acept,not furnished,570,3000,171,39,3780
1,71,2,2,2,14,not acept,not furnished,511,3000,203,39,3753
1,65,2,2,2,2,acept,furnished,600,3000,80,39,3719
0,85,3,2,2,9,acept,furnished,510,3000,165,39,3714
1,53,2,2,1,10,not acept,furnished,579,3000,89,39,3707
1,61,3,2,1,4,acept,not furnished,550,3000,117,39,3706
1,40,1,1,1,14,acept,not furnished,557,3000,95,39,3691
0,80,1,1,1,7,acept,not furnished,550,3000,100,39,3689
1,37,1,1,1,8,acept,furnished,500,3000,125,39,3664
1,90,3,2,2,11,not acept,not furnished,522,3000,101,39,3662
1,294,4,6,8,-,acept,furnished,0,3000,600,46,3646
1,70,2,1,0,1,acept,not furnished,521,3000,50,39,3610
1,42,1,1,1,7,acept,furnished,530,3000,35,39,3604
1,70,2,1,1,6,acept,not furnished,550,3000,0,39,3589
1,80,2,1,0,4,acept,not furnished,550,3000,0,39,3589
0,80,2,2,1,1,acept,furnished,420,3000,107,39,3566
1,33,1,1,0,12,not acept,furnished,385,3000,125,39,3549
1,69,2,1,0,4,acept,not furnished,525,3000,0,22,3547
1,69,2,1,0,4,acept,not furnished,525,3000,0,22,3547
1,120,3,2,1,-,acept,not furnished,0,3000,495,46,3541
1,80,2,1,0,1,acept,furnished,500,3000,0,39,3539
1,90,3,2,0,8,acept,furnished,480,3000,1,39,3520
1,97,2,2,0,9,acept,furnished,453,3000,0,39,3492
1,137,4,1,1,4,not acept,furnished,435,3000,5,22,3462
1,110,2,2,1,1,acept,not furnished,150,3000,250,46,3446
1,45,1,1,0,3,acept,furnished,330,3000,59,39,3428
1,30,1,1,0,3,acept,furnished,350,3000,0,39,3389
1,49,1,1,0,4,acept,furnished,350,3000,0,39,3389
1,260,3,2,1,-,not acept,not furnished,0,3000,334,46,3380
1,200,1,3,2,-,not acept,not furnished,ncluso,3000,321,46,3367
1,160,3,1,1,-,acept,not furnished,0,3000,298,46,3344
1,120,2,1,1,-,not acept,not furnished,0,3000,280,46,3326
0,254,3,4,2,-,acept,not furnished,ncluso,3000,251,46,3297
0,240,3,4,2,-,acept,not furnished,0,3000,250,46,3296
1,70,2,2,4,-,acept,not furnished,0,3000,190,46,3236
1,100,2,1,2,-,acept,not furnished,ncluso,3000,172,46,3218
1,200,2,2,2,-,acept,not furnished,1,3000,167,46,3214
1,180,3,2,1,-,not acept,not furnished,0,3000,163,46,3209
1,125,3,2,2,-,acept,furnished,em info,3000,150,46,3196
1,151,4,3,3,-,acept,not furnished,0,3000,139,46,3185
0,165,3,2,0,-,acept,not furnished,0,3000,129,46,3175
0,200,3,2,3,-,acept,not furnished,0,3000,125,46,3171
1,180,3,3,1,-,not acept,not furnished,ncluso,3000,117,46,3163
1,80,2,2,5,-,acept,not furnished,0,3000,59,46,3105
1,130,5,2,0,2,acept,not furnished,0,3000,37,39,3076
1,180,2,2,5,-,acept,not furnished,1,3000,1,46,3048
1,200,3,1,2,-,acept,not furnished,0,3000,0,46,3046
1,298,4,4,1,-,acept,not furnished,0,3000,0,46,3046
1,130,3,2,2,-,acept,furnished,0,3000,0,46,3046
1,70,2,1,0,-,acept,not furnished,0,3000,0,46,3046
1,80,3,4,1,-,acept,not furnished,em info,3000,0,46,3046
1,100,2,4,0,1,acept,not furnished,0,3000,0,39,3039
1,30,1,1,1,9,not acept,not furnished,em info,3000,0,39,3039
1,59,2,1,1,8,acept,not furnished,0,3000,0,39,3039
1,194,4,3,2,7,acept,not furnished,2600,2999,643,38,6280
1,125,3,3,2,1,not acept,not furnished,1367,2999,498,38,4902
1,140,2,2,2,13,acept,not furnished,756,2999,200,38,3993
1,40,1,1,1,13,acept,not furnished,1840,2990,409,38,5277
1,98,2,2,1,-,not acept,not furnished,1300,2990,250,38,4578
1,113,3,2,2,-,acept,not furnished,0,2990,22,45,3057
1,70,3,2,1,3,acept,not furnished,1200,2985,25,38,4248
1,142,4,4,3,15,not acept,not furnished,1661,2980,559,38,5238
0,150,4,5,2,1,acept,not furnished,1100,2980,360,38,4478
1,128,3,4,2,21,acept,not furnished,840,2980,361,38,4219
1,210,4,5,3,12,acept,furnished,2620,2975,1184,38,6817
1,87,2,2,1,5,acept,not furnished,2100,2975,117,38,5230
1,113,3,2,2,8,acept,not furnished,1750,2975,359,38,5122
0,62,3,2,1,12,acept,not furnished,330,2975,59,38,3402
1,145,2,2,1,-,acept,not furnished,0,2975,190,45,3210
1,98,3,3,2,1,acept,furnished,1975,2970,459,38,5442
1,45,1,1,1,2,not acept,furnished,781,2970,92,38,3881
1,120,4,2,3,6,acept,furnished,950,2960,459,38,4407
0,47,1,1,1,2,acept,furnished,790,2960,154,38,3942
1,70,2,1,1,8,acept,not furnished,800,2960,0,38,3798
1,133,3,2,0,6,acept,not furnished,813,2957,38,38,3846
1,150,2,2,1,-,acept,not furnished,0,2954,1,45,3000
1,75,3,1,1,9,acept,not furnished,950,2951,233,12,4146
1,129,3,2,3,5,not acept,furnished,1260,2950,450,38,4698
1,120,3,3,1,14,acept,not furnished,1350,2950,297,38,4635
1,80,2,1,1,2,acept,not furnished,1257,2950,195,38,4440
1,75,2,2,1,8,acept,furnished,930,2950,110,38,4028
1,190,3,3,3,-,acept,not furnished,0,2950,267,45,3262
1,200,3,5,3,-,acept,not furnished,0,2950,250,45,3245
1,92,2,1,1,12,not acept,not furnished,2750,2930,448,38,6166
1,56,1,1,1,10,not acept,furnished,1340,2925,251,10,4526
1,133,4,3,4,18,acept,furnished,2225,2900,400,37,5562
1,115,3,2,2,8,acept,not furnished,1900,2900,400,37,5237
1,300,3,2,1,1,acept,not furnished,1785,2900,377,37,5099
1,160,3,2,2,1,acept,not furnished,1515,2900,400,37,4852
1,130,3,2,1,13,acept,not furnished,1600,2900,200,37,4737
1,30,1,1,1,11,not acept,furnished,1600,2900,180,37,4717
1,100,2,3,1,6,acept,not furnished,1400,2900,100,37,4437
1,100,2,1,1,10,not acept,furnished,1095,2900,234,37,4266
1,140,3,2,1,13,acept,not furnished,1141,2900,148,37,4226
1,90,1,2,2,9,acept,furnished,998,2900,220,37,4155
1,200,3,4,2,-,acept,not furnished,0,2900,1100,44,4044
1,108,3,2,2,12,not acept,not furnished,900,2900,202,37,4039
1,97,3,2,2,12,acept,not furnished,800,2900,275,37,4012
1,80,2,1,1,13,not acept,not furnished,937,2900,84,37,3958
1,100,3,2,1,3,acept,not furnished,1020,2900,0,37,3957
1,132,2,2,0,1,acept,furnished,978,2900,0,37,3915
1,75,1,1,1,9,acept,not furnished,850,2900,46,37,3833
1,88,3,3,2,5,acept,not furnished,700,2900,190,37,3827
1,84,2,2,1,16,not acept,furnished,768,2900,63,37,3768
1,75,3,2,1,13,not acept,furnished,700,2900,125,37,3762
1,200,3,2,2,-,acept,not furnished,0,2900,791,44,3735
1,86,3,2,2,10,acept,furnished,550,2900,190,37,3677
1,79,3,2,2,4,acept,furnished,660,2900,26,37,3623
1,80,2,1,1,5,not acept,not furnished,660,2900,0,37,3597
1,34,1,1,1,15,not acept,furnished,550,2900,46,13,3509
1,50,1,1,1,1,not acept,furnished,540,2900,0,37,3477
1,32,1,1,1,16,acept,not furnished,533,2900,0,37,3470
1,75,3,2,1,21,acept,not furnished,501,2900,28,37,3466
1,37,1,1,0,12,not acept,not furnished,346,2900,69,37,3352
1,120,3,3,2,-,acept,not furnished,0,2900,375,44,3319
1,200,3,2,3,-,acept,not furnished,0,2900,334,44,3278
1,95,2,1,1,-,acept,not furnished,0,2900,0,44,2944
1,34,1,1,1,6,not acept,furnished,0,2900,0,37,2937
1,35,1,1,1,8,not acept,furnished,593,2896,78,37,3604
1,240,4,4,4,8,acept,furnished,3033,2890,1398,37,7358
0,70,2,2,2,15,acept,furnished,600,2890,84,37,3611
1,380,4,1,0,-,acept,not furnished,0,2890,150,25,3065
1,34,1,1,1,1,not acept,furnished,ncluso,2890,0,37,2927
1,59,2,2,1,3,acept,not furnished,1150,2880,190,13,4233
1,60,2,2,2,20,acept,not furnished,450,2872,261,20,3603
1,38,1,1,1,16,acept,furnished,1100,2863,0,37,4000
1,45,1,1,1,12,not acept,not furnished,1088,2860,0,13,3961
1,119,3,2,2,-,acept,not furnished,0,2860,207,43,3110
1,123,2,1,0,3,acept,not furnished,1909,2850,336,37,5132
1,70,2,2,1,3,acept,not furnished,1100,2850,179,37,4166
1,67,1,2,1,12,acept,furnished,845,2850,117,37,3849
1,35,1,1,1,2,acept,not furnished,762,2850,84,37,3733
1,160,3,4,3,-,acept,not furnished,0,2850,475,43,3368
1,30,1,1,0,3,acept,furnished,400,2850,0,37,3287
1,33,2,1,0,12,acept,furnished,350,2850,0,37,3237
1,150,4,3,0,2,acept,not furnished,0,2850,275,37,3162
1,180,2,2,0,2,not acept,not furnished,0,2850,0,37,2887
0,60,2,1,1,1,not acept,furnished,385,2848,64,37,3334
1,67,2,2,1,1,acept,not furnished,1250,2840,255,36,4381
1,80,3,1,0,-,not acept,not furnished,0,2837,342,36,3215
1,250,3,4,3,-,acept,not furnished,em info,2830,600,43,3473
1,40,1,1,1,10,acept,furnished,978,2829,0,33,3840
1,82,2,2,2,4,acept,not furnished,924,2827,291,36,4078
1,50,1,2,1,3,acept,furnished,1085,2826,39,9,3959
1,97,2,3,2,11,acept,furnished,700,2820,167,36,3723
1,60,2,2,1,4,acept,not furnished,632,2806,25,36,3499
1,40,1,1,1,2,acept,not furnished,618,2803,192,36,3649
1,340,4,6,4,8,acept,furnished,3100,2800,1667,36,7603
1,200,4,4,2,8,acept,furnished,3000,2800,830,36,6666
0,297,4,6,2,3,acept,not furnished,2800,2800,433,36,6069
1,197,4,3,1,3,acept,not furnished,2640,2800,514,36,5990
1,250,5,4,5,6,acept,not furnished,2300,2800,800,36,5936
1,205,3,5,1,8,acept,not furnished,1805,2800,775,36,5416
1,137,3,4,0,1,acept,not furnished,2150,2800,418,36,5404
1,150,3,3,3,19,acept,furnished,1800,2800,740,36,5376
1,170,3,5,3,7,acept,furnished,1750,2800,600,36,5186
1,170,3,3,3,8,acept,furnished,1570,2800,648,36,5054
1,167,3,3,3,19,acept,furnished,1500,2800,542,36,4878
1,140,3,4,2,2,acept,not furnished,1400,2800,517,36,4753
1,112,3,4,3,9,acept,not furnished,1480,2800,413,36,4729
1,58,1,1,1,2,acept,furnished,1500,2800,334,36,4670
1,130,3,3,3,23,acept,not furnished,1290,2800,489,36,4615
1,35,1,1,1,10,not acept,furnished,1400,2800,205,36,4441
1,140,3,3,2,2,acept,not furnished,1300,2800,292,36,4428
1,110,3,2,1,10,acept,not furnished,1421,2800,104,36,4361
1,132,3,2,1,11,acept,not furnished,1477,2800,45,36,4358
1,57,2,2,2,12,acept,not furnished,1250,2800,209,36,4295
1,57,2,2,2,12,acept,not furnished,1250,2800,209,36,4295
1,147,4,2,0,8,acept,not furnished,1150,2800,258,36,4244
1,109,3,1,1,1,acept,not furnished,1200,2800,145,36,4181
0,130,3,2,2,4,acept,furnished,1150,2800,184,36,4170
1,93,3,4,2,6,acept,furnished,1000,2800,257,36,4093
1,114,1,1,1,6,acept,not furnished,987,2800,208,36,4031
1,114,1,1,1,6,acept,not furnished,987,2800,208,36,4031
1,90,3,2,2,1,acept,furnished,950,2800,234,36,4020
1,80,3,3,0,1,not acept,not furnished,1180,2800,0,36,4016
1,54,2,2,1,6,acept,not furnished,954,2800,199,36,3989
1,54,2,2,1,4,acept,not furnished,954,2800,199,36,3989
1,54,2,2,1,12,acept,not furnished,954,2800,192,36,3982
1,54,2,2,1,11,acept,not furnished,954,2800,190,36,3980
1,76,3,2,2,14,acept,not furnished,857,2800,215,36,3908
1,81,3,1,1,3,acept,not furnished,900,2800,142,36,3878
0,260,3,4,4,-,acept,not furnished,900,2800,129,43,3872
1,66,1,1,2,1,acept,furnished,800,2800,200,36,3836
1,42,1,1,1,7,not acept,furnished,743,2800,209,36,3788
0,98,1,1,1,5,acept,not furnished,730,2800,152,36,3718
0,101,3,2,1,5,acept,not furnished,780,2800,91,36,3707
1,70,3,2,1,7,acept,not furnished,800,2800,67,36,3703
1,65,2,2,1,3,acept,not furnished,650,2800,209,36,3695
1,82,2,2,0,15,not acept,not furnished,680,2800,135,36,3651
1,44,1,1,0,6,acept,not furnished,660,2800,110,36,3606
1,60,2,1,1,6,acept,not furnished,660,2800,98,36,3594
1,78,3,3,2,10,acept,not furnished,639,2800,117,36,3592
1,330,2,3,2,-,not acept,not furnished,0,2800,732,43,3575
1,33,1,1,1,14,acept,furnished,600,2800,112,36,3548
1,23,1,1,1,12,acept,furnished,600,2800,99,36,3535
1,79,2,2,1,2,acept,furnished,678,2800,4,36,3518
1,41,1,1,1,3,acept,furnished,534,2800,133,36,3503
1,28,1,1,1,13,not acept,furnished,615,2800,42,36,3493
1,49,2,1,1,9,acept,furnished,595,2800,13,36,3444
1,63,2,2,1,11,not acept,not furnished,453,2800,149,36,3438
1,32,1,1,1,4,acept,not furnished,550,2800,44,36,3430
1,50,1,1,1,8,acept,furnished,600,2800,0,20,3420
1,34,1,1,1,14,acept,not furnished,497,2800,81,36,3414
1,40,1,1,1,8,not acept,not furnished,440,2800,100,36,3376
1,40,1,1,1,5,not acept,not furnished,440,2800,100,36,3376
1,40,1,1,1,9,not acept,not furnished,440,2800,100,36,3376
1,42,1,1,0,2,acept,not furnished,530,2800,0,36,3366
1,30,1,1,1,14,acept,not furnished,457,2800,72,36,3365
1,47,1,1,1,5,not acept,furnished,515,2800,0,12,3327
1,64,2,2,2,8,acept,not furnished,450,2800,30,36,3316
1,20,1,1,0,3,acept,furnished,402,2800,68,36,3306
1,34,1,1,0,11,not acept,not furnished,370,2800,74,36,3280
0,60,2,2,1,17,acept,furnished,340,2800,56,36,3232
1,300,2,1,2,-,acept,not furnished,ncluso,2800,350,43,3193
0,220,3,1,4,-,not acept,not furnished,0,2800,334,43,3177
1,300,3,4,4,-,acept,not furnished,1,2800,292,43,3136
1,200,2,1,0,-,acept,not furnished,ncluso,2800,291,43,3134
1,220,3,3,3,-,acept,furnished,0,2800,250,43,3093
1,108,3,3,2,-,acept,not furnished,ncluso,2800,209,43,3052
1,150,2,1,4,-,acept,not furnished,0,2800,203,43,3046
1,200,3,3,2,-,not acept,not furnished,0,2800,186,43,3029
1,90,2,1,0,-,acept,not furnished,0,2800,170,43,3013
1,100,2,2,1,-,acept,not furnished,0,2800,125,43,2968
1,180,2,2,1,-,not acept,not furnished,0,2800,105,43,2948
1,125,3,3,2,-,acept,not furnished,0,2800,38,43,2881
1,110,3,2,3,-,acept,not furnished,0,2800,15,43,2858
1,124,3,3,2,16,acept,not furnished,1100,2791,339,36,4266
1,114,4,4,2,6,acept,not furnished,1115,2790,321,36,4262
1,114,4,4,2,6,acept,not furnished,1115,2790,321,36,4262
1,51,1,1,1,7,acept,furnished,299,2782,0,11,3092
0,226,4,2,2,10,acept,not furnished,1850,2780,403,36,5069
1,49,1,2,1,13,acept,furnished,614,2780,6,36,3436
0,273,4,2,2,4,acept,furnished,2100,2770,366,36,5272
1,145,3,3,2,4,acept,not furnished,1500,2750,192,35,4477
1,72,2,1,1,9,acept,not furnished,990,2750,378,35,4153
1,124,3,2,1,4,not acept,furnished,1070,2750,289,35,4144
1,60,2,1,1,8,acept,not furnished,850,2750,0,35,3635
1,150,3,4,2,-,acept,not furnished,125,2750,159,42,3076
1,273,3,2,5,-,not acept,not furnished,0,2750,215,42,3007
1,120,3,3,2,-,acept,not furnished,0,2750,125,42,2917
1,170,3,3,2,-,acept,not furnished,0,2750,100,42,2892
1,192,3,3,2,-,acept,not furnished,0,2750,0,42,2792
1,70,2,2,2,6,not acept,not furnished,1214,2748,144,35,4141
1,66,2,2,1,15,not acept,not furnished,862,2748,31,35,3676
1,190,3,4,3,14,acept,furnished,1700,2740,900,35,5375
1,54,2,2,2,5,acept,not furnished,691,2735,109,11,3546
1,90,2,1,1,-,acept,not furnished,0,2735,19,42,2796
1,37,1,1,1,6,not acept,furnished,510,2734,0,11,3255
1,90,3,2,2,1,acept,not furnished,1800,2730,334,35,4899
1,50,1,1,1,9,not acept,not furnished,1170,2730,9,35,3944
1,85,3,2,1,10,acept,furnished,700,2730,113,35,3578
1,205,4,4,6,5,acept,not furnished,2450,2720,959,35,6164
1,105,3,3,2,4,not acept,not furnished,1380,2720,417,35,4552
1,100,1,1,0,-,acept,furnished,0,2720,138,41,2899
1,133,2,2,1,7,acept,not furnished,813,2713,160,35,3721
1,200,3,4,3,-,acept,not furnished,0,2710,226,41,2977
1,70,2,1,1,9,acept,not furnished,767,2707,ncluso,11,3485
1,45,1,1,1,11,not acept,not furnished,363,2705,ncluso,25,3175
1,111,3,4,3,1,acept,not furnished,2500,2700,704,35,5939
1,195,4,3,4,7,acept,not furnished,1808,2700,1067,35,5610
1,110,2,2,1,1,acept,not furnished,1216,2700,1144,35,5095
1,168,3,3,3,3,acept,not furnished,1605,2700,322,35,4662
1,139,3,3,3,3,acept,not furnished,1260,2700,417,35,4412
1,117,3,4,4,14,acept,not furnished,1500,2700,50,35,4285
1,110,3,2,3,11,acept,not furnished,1150,2700,334,35,4219
1,68,2,2,1,5,acept,not furnished,1160,2700,109,35,4004
1,100,3,2,1,4,not acept,furnished,950,2700,71,35,3756
1,100,2,1,1,1,acept,not furnished,868,2700,140,35,3743
1,128,2,2,0,9,acept,not furnished,958,2700,0,35,3693
1,80,2,2,0,3,not acept,not furnished,931,2700,0,35,3666
